"enabled","deleted","cr_time","up_time","comment","id","cid1","rel","cid2","rela","source","is_source"
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242667,SO02529017,RO,SO00060985,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242668,SO00008229,RO,SO00355306,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242669,SO02529024,RO,SO00355306,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242670,SO00337091,RO,SO00160028,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242671,SO02529020,RO,SO00416499,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242672,SO00008863,RO,SO00416313,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242673,SO02529103,RO,SO00310291,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242674,SO02234962,RO,SO00356420,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242675,SO00261612,RO,SO00355053,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242676,SO00001300,RO,SO00407664,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242677,SO01972452,RO,SO00310291,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242678,SO01972452,RO,SO00355218,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242679,SO02529018,RO,SO00060985,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242680,SO02529063,RO,SO00408089,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242681,SO00077609,RO,SO00408089,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242682,SO00688879,RO,SO00355306,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242683,SO02529121,RO,SO00612746,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242684,SO00248936,RO,SO00355053,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242685,SO00136664,RO,SO00310291,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242686,SO02529066,RO,SO00408089,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242687,SO00000442,RO,SO00640533,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242688,SO00010330,RO,SO00355602,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242689,SO02529020,RO,SO00355306,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242690,SO02529107,RO,SO00766498,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242691,SO00338314,RO,SO00408172,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242692,SO02529033,RO,SO00581545,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242693,SO00337936,RO,SO00356420,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242694,SO02529053,RO,SO00377641,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242695,SO00429333,RO,SO00355203,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242696,SO02529023,RO,SO00355306,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242697,SO00001953,RO,SO00496235,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242698,SO01181362,RO,SO00355203,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242699,SO00022065,RO,SO00355306,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242700,SO02529065,RO,SO00408089,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242701,SO02529009,RO,SO00355203,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242702,SO02529058,RO,SO00766498,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242703,SO02529087,RO,SO00416796,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242704,SO00337215,RO,SO00148766,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242705,SO02529069,RO,SO00354852,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242706,SO00103764,RO,SO00160028,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242707,SO00001906,RO,SO00416499,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242708,SO00338165,RO,SO00412489,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242709,SO00013706,RO,SO00355306,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242710,SO02529106,RO,SO00310291,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242711,SO00121566,RO,SO01536350,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242712,SO00258671,RO,SO00417365,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242713,SO00816736,RO,SO00637395,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242714,SO02529068,RO,SO00354852,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242715,SO00122884,RO,SO00355602,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242716,SO01920468,RO,SO00581545,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242717,SO00005900,RO,SO00356420,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242718,SO00013667,RO,SO00412489,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242719,SO02529038,RO,SO00416499,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-07-07 14:10:29","2022-07-13 12:14:43","fangkankan 2022-07-07 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95242720,SO02529124,RO,SO00408172,operation_has_contraindication_with_patient_condition,SRT,SRT
